Contact0,Contact1,Contact2,Contact3,Contact4,Contact5,Contact6,Contact7
-0.1928492508890738,-0.5072989445224749,0.0,-0.5312620208437346,0.0,0.0,-0.8297923192197629,0.0
-0.152036168854357,-1.6485342906082172,-0.49367466088412204,-1.1906764118629232,-0.016670999267551778,-1.7108487815768516,-1.1554241829441834,-0.5175061641302285
-1.2872002532087876,-0.881668201578429,-0.18863499434188657,-1.578233867560149,-1.2428777575664505,-0.39714522306949185,0.0,-0.32939782658938555
-1.0754184646701255,-0.3243468970900114,-0.2731924963659287,-0.6390638554196313,-0.0676776243160937,-1.2804301972477994,-0.5934192135989198,-2.543255015778966
0.0,-0.6789529221892163,-0.16568574436255545,0.0,0.0,0.0,0.0,-1.2870273053282473
-0.6870096860783406,-0.09065415421551215,-1.0924782172636078,-0.23640949981876336,-0.5610876567063947,-0.9399410702793869,-1.0570004268738273,-0.32224166415433153
0.0,-0.04015716306471262,0.0,-0.2890983235993634,-0.21169286061205383,-0.0007623418042301822,-0.984337167756359,-1.130789484871488
-1.6076567049889574,-0.6516169165092798,-0.28401269888270075,-0.552227583858711,-1.5881166416520287,-0.004833577704014047,-0.5352945047021365,-0.9611261647629492
-0.4582930337735851,0.0,0.0,-2.167662849493544,0.0,0.0,-0.39673283874297915,0.0
-1.1982305816555572,-0.6688518396153889,-1.067197050038268,-0.23647849251913033,-1.459261905130938,-0.2966041543770377,-0.9773288896318046,-0.9817254092420162
-0.21898499054873355,0.0,-0.09046266545338888,0.0,0.0,0.0,-0.7804603377329027,0.0
-0.26608922335671714,-0.7546745692305112,-0.046970616038555235,-0.42281398859925634,-1.7250252806252782,-1.0965790424000366,-1.763995798300729,-0.2933558692268843
-0.09228453078027243,-0.7695025410815504,-0.8119268302072191,0.0,-0.24479387237177885,-1.363027148558718,0.0,0.0
-0.15545359955872495,-0.08136823261912163,-0.6077965599222726,-1.2653906438160298,-0.27919882036252197,-2.6123692483863143,-1.1640034074198367,-0.46569177175512344
-0.1587065432121264,-0.5807067709042659,-1.6125486155670545,-0.07554934598725449,-0.4793380871560107,0.0,-0.6292019435157048,0.0
-0.013664140575013306,-1.9470725925880785,-3.1629089179960452,-0.39365086866701837,-0.1313014775104806,-0.2979686838429938,-0.2897734342001028,-0.7035245073912133
0.0,-0.1740516363543545,-1.3538090382468084,-1.414552087138027,-0.30970529995166807,-0.07679995202959677,-1.0288099861969373,0.0
-0.09261544978632852,-0.49759753561715847,-1.7075785453117094,-0.5328397178192379,-0.47496533918943307,-0.6623201976720265,-0.2162221358475671,-1.1490848146760264
0.0,-0.8093219757191088,0.0,-0.4929461810364826,0.0,-0.5433520766899367,-1.0376232066239268,-0.24886028146896066
-1.9883191905687827,-2.296267781654148,-0.0011556427860357488,-0.06328718196913385,-0.3438708939694095,-1.3966280974650784,-0.5641501831165527,-0.13664415439264133
0.0,0.0,0.0,-0.2511101717635258,0.0,-0.17304604427189219,-0.10734752146301929,-0.8768848290588185
-1.1809500965710864,-1.4912141951356022,-0.42714970460162593,-0.013698397951276142,-0.32830261841496267,-0.5365462416193134,-2.3286127822177836,-0.35613533216348525
0.0,0.0,0.0,0.0,0.0,-0.8819175304186695,-2.039170156215664,0.0
-0.9083050858168651,-0.2358404654177475,-1.6982616811041131,-1.0221254672917226,-0.32984011367572563,-0.43537939286514327,-0.22495394793118706,-0.4678331605391559
0.0,0.0,-0.6607329912116144,0.0,0.0,0.0,0.0,-1.9936948528336211
-0.152110278109296,-0.5614977872185616,-0.19338466849512415,-0.3119760921440857,-0.15225657414325067,-0.7826865835435894,-0.813410463414673,-1.9417734105101072
0.0,-0.1326640759578872,0.0,-0.2345345514056305,0.0,0.0,0.0,0.0
-0.5781269276787562,-0.1195594935877935,-0.14019532740758756,-1.8649261619373156,-1.097066522096104,-1.890658521691443,-0.7621618165735198,-0.18737104331871102
-0.5982352054725144,-0.039245953279676726,-0.11677905280726097,-0.0663951215979246,-3.082355681352378,0.0,0.0,-0.0016676103280417465
-0.5551381340891428,-0.31804149371080204,-1.1013203146810753,-2.135113225280999,-0.2954777801510371,-0.8537208168040307,-0.2695176323888058,-0.8103589313016988
0.0,-0.018783362456357366,-0.7707362275531686,-0.04138380071704617,-0.8806275071384251,-4.172188145988194,-0.1191569955538121,-0.0719214481617021
-0.7944182504073138,-1.16469578330004,-0.08459295474760165,-0.2348280303954784,-0.12154076628637256,-0.4902859697026649,-1.7930942849964397,-0.16527535958151685
0.0,-0.5046364038473046,0.0,0.0,-0.17129839172030437,-0.6788528802918812,0.0,-3.266805876286098
-0.5910229862430247,-0.053767040695155366,-0.08428563208752493,-0.532411864997969,-1.438006565594537,-0.19557402876262486,-0.7654784358631606,-0.4207118421214533
0.0,-1.416228538863396,-0.6532741125490027,0.0,0.0,0.0,-1.0675687309140827,-0.5485217354186558
-0.402075099064537,-1.1458326384190158,-2.5357097379687206,-0.17527785722260347,-0.26358904876160505,-0.7250833292370302,-0.2105791698172883,-0.8350159127476653
0.0,-2.2730606672840192,-0.4019137850419119,-0.9221971129397142,0.0,-0.9668360170972647,0.0,0.0
-0.8060463595119778,-2.3536676774364604,-0.34398860151534993,-0.3233769265279127,-0.06834107362973185,-0.221121928737535,-1.3198617961998185,-0.7472517220355641
-1.4143530139430691,-1.692206511880081,0.0,-0.5873298422830588,0.0,-0.7511058928097114,0.0,-0.6123911040107455
-0.17439248244830985,-1.6955201377258922,-1.2213792653297295,-0.5266426852276034,-1.0356224475909084,-0.10594148399013736,-0.24649419720152377,-0.09253182466289278
-0.1276192592272425,-0.02855792136411317,-1.8746498323127962,-2.8177808540668945,-0.5882645858377469,-0.22987934680754307,-0.03712821733344995,0.0
-0.4035970210845514,-0.3396021818386279,-0.17202182713195757,-1.114282895578011,-0.31105272241436843,-0.9941554906869623,-0.7138159131590065,-0.5523015555469595
-0.45599148262043876,0.0,-0.893738377363479,-0.29115240746207594,-0.9594649134891604,-0.9843515935989995,-0.18854043378790486,-0.7374375359309342
-0.01812587162008228,-0.913199578029869,-1.036844484461863,-0.8577299095705122,-0.06096076466494349,-2.585362791326042,-0.09807621682590639,-1.005573012165394
0.0,0.0,0.0,-0.4572067605391643,-1.8060691147578547,0.0,0.0,0.0
-1.3349171252847567,-0.595755212104633,-0.8494324289187727,-0.4055721437381301,-0.8502354190550143,-1.0407351445041533,-0.9635464770839581,-0.8102082827236172
0.0,0.0,-0.17898844852166818,0.0,-0.6834180520975979,0.0,-0.7006598174703393,-0.9217445162225104
-2.210518440926153,-0.530135802391495,-0.3582366133016883,-0.5786413847587477,-0.0250987325915748,-0.09094454369362737,-0.020674474033994805,-2.5519655339148555
-0.23972522384619133,-0.9096961841192419,0.0,0.0,-0.8999065651715892,-1.5744333002253672,0.0,0.0
-0.8425057793164381,-0.1237950965719179,-2.6825682310552477,-0.06379686993691269,-0.5152363935036233,-0.5093412023820676,-0.7016004591598088,-1.2197010944885127
0.0,0.0,0.0,-0.5040265993832431,-0.21490534681747064,0.0,-0.023145551649161433,-0.5760352416802341
-0.24327451090580698,-1.7251293902308973,-0.27979019058207477,-0.11745273387063371,-0.37617257003993476,-0.04636100399844256,-3.33586885657369,-0.031779731827852764
0.0,-0.41455276176056977,0.0,-1.2644726809526503,-0.7592347735881502,0.0,-0.027175488732710917,-1.206469570953594
-0.3088894202939514,-1.5376609684096412,-0.17667691098629312,-0.13470587653874055,-0.8165755352945734,-2.8378187977318667,-0.7361125803546118,-0.004703608068726162
-0.44348870070714064,0.0,0.0,-1.3905449747472414,-1.1351100871257493,0.0,-0.5361510606528199,-0.1678820689289484
-1.1443011178075677,-1.753975193206541,-2.8018831044885726,-0.4984097957842044,-0.5359644975942244,-0.005582766482773671,-0.04406811436892255,-0.0009549615890982466
0.0,-0.20925057242241163,-2.0811027141062945,-0.9297991070989413,0.0,-0.7752650020968579,-0.11145544597771728,-0.35616891883194235
-1.4500453445651118,-1.3725507244071062,-0.3821948802388455,-0.1384899827175765,-0.8767126400549117,-0.962801147574682,-0.5847389450433518,-0.651728687920115
-0.364963765709688,-0.7519576954373335,-0.376384330143984,-0.21350291522821507,-0.2351182608051685,-0.05809987641264058,0.0,-0.7667042308658871
-1.1972630077391155,-0.9809263700736004,-0.02515660649058926,-1.473972518984855,-0.5737540222266242,-0.9731500397724338,-0.7325637842486499,-0.5134192174434897
-0.6145423938034407,-0.525684383469744,-1.243273702284025,-0.26060281993219103,0.0,-0.1546739095013585,-2.766820232770356,-0.1778588515541646
-0.2552318368873765,-2.269929770685718,-1.0514044441920714,-0.6067334761061529,-0.47133561951919845,-0.25804240739398043,-1.3111365565592399,-0.04333385375953647
0.0,-0.0974647272494833,-1.3438700022989671,-2.399718986042865,-0.11503085660595413,-1.2006276694712668,-0.8143337020296251,-0.14777020914632022
-0.9092281072808639,-1.454619320054194,-0.06484757244900052,-0.058378014042019366,-0.37782460458561573,-1.0119731906817808,-0.3355167888944166,-0.9768558146977613
0.0,0.0,-0.7071022840641117,-0.6828076555543374,-0.9959888771287062,-0.9735888088536822,-0.3755614984510389,-1.159216386644724
-0.4075057270285587,-2.5510176642919653,-0.44202099136299466,-1.4954391405120209,-0.5146902233938242,-0.2695751701637583,-0.777335587182507,-0.48469185575132734
-1.8583517424736247,-0.2714811351280364,-0.032318372981461785,-0.39441656285721205,-0.909384615726248,-1.8301574420743485,0.0,-1.0708145492019714
-0.5297268730496487,-0.5009424768358492,-0.6240601345217893,-0.7681355539928658,-0.7850001360668788,-0.07464297185777635,-0.7106053252513433,-0.48260341503140225
0.0,-0.24413295237756572,-0.8964738047110918,-0.813365477397979,-0.7243758009823624,0.0,-0.07288147267878209,0.0
-0.19916828845892187,-0.999439408888021,-0.7854151745784055,-1.0663520837355147,-0.25418038486496286,-0.6816138080906402,-0.29653174518337355,-1.9436323248951934
0.0,-0.3079836928892048,0.0,-0.8654889375835051,-0.8388059987703791,0.0,0.0,-0.27309051275059826
-1.2980947614513507,-0.45477507514374516,-1.5689530467966613,-0.2309728633859418,-1.3958510608094095,-0.5088853768256776,-0.8208495053670113,-0.41479711703901057
0.0,-0.20583817061335097,-0.9173875943043193,-1.2013392081220253,-1.0830342744557484,0.0,-0.09610322488213807,-1.188872247382914
-0.7842756586677613,-0.331800321079073,-0.5565955411269012,-0.6034984915631707,-0.4732572647322284,-0.8054686448203956,-2.2993206217852524,-0.7418024752981349
-0.7478205218749556,-1.9854091863529426,0.0,0.0,0.0,-1.2030860798512553,-0.6943803252739453,0.0
-0.9258390969509165,-0.913639412393362,-0.9466503400306676,-0.0662787538971088,-0.5194620057899808,-1.2120165748102618,-0.42456590212839984,-1.3280258676573693
0.0,-1.0747283806715906,-0.31215481368667053,-1.506677390415052,0.0,-2.960787011321103,0.0,-0.00494424026873741
-3.6555092851479403,-0.16462003902998656,-0.23146253278583995,-0.5173260290082409,-0.021092629385949024,-0.28364397623707394,-0.2972701780178655,-0.4569139414772456
0.0,-1.297597818918681,0.0,-0.024335590539668495,0.0,-0.2265690768781372,-0.6325086026659221,-0.3124509963522222
-0.4773962936259446,-0.181840829495437,-0.4701466898880131,-0.8930601210345781,-2.6645497791597785,-1.0160922432456534,-0.8915333481015209,-0.03180174720382567
-0.982027260792182,-1.7581000386980676,-0.7604389028502112,-1.8011275662376196,-0.07652252548954941,0.0,-0.4819494930747972,-0.04843294866457004
-1.5837384244039088,-0.5055132361218142,-0.6862968751810463,-1.8596707904931247,-0.4310370648589723,-0.06523911258316062,-0.7309367582097837,-0.05039836410757648
-1.446448636882141,-0.029089860143974633,0.0,-0.7422371064140876,-0.6266261379977598,-0.6955979716837994,0.0,0.0
-0.41142419757501614,-0.16592982374178078,-1.4183107759183624,-1.1505506992309709,-0.43743013319627977,-0.689092639345743,-2.062425725762097,-0.06516729851053782
-0.10434247043337397,-1.4180957553209872,0.0,0.0,-0.33937953081363226,0.0,-0.27419606456805123,-2.6361463265739387
-0.6067485243900688,-0.4184168286042249,-0.017895460387558515,-0.8083262056237972,-3.048931199001369,-0.5292674097853078,-0.06861224657022724,-1.160778521642401
0.0,-0.8197481402080342,-1.7430395992153853,0.0,0.0,-0.25489594919912584,0.0,0.0
-1.1326503021341887,-0.2159633974902837,-1.391174806751959,-0.5813836609175702,-0.11679360998998511,-1.8642366136710526,-0.7381306821045817,-0.6414946467861471
-0.7543129556775954,0.0,0.0,0.0,-2.131655902152632,0.0,-2.096534006806687,0.0
-0.049147218691162564,-0.9581955026982119,-0.34803897401148554,-1.4345886147622737,-0.14532108338932304,-0.07417811727571433,-2.1520604845059257,-0.3768193734887699
-1.003026501023971,0.0,-0.8313015308822189,-1.7571564689095514,0.0,-0.24038351352023124,-0.698801006192264,-0.5478341904545596
-0.8877599425085334,-0.36392159098020826,-0.8957297985309038,-0.5253286789345575,-2.6636627472569563,-1.1830105731492084,-0.3801105095322752,-0.011354251441363594
0.0,-0.8911269039561693,-0.7290550236026059,-1.052614434245167,-0.19407704796029446,-0.7670769552188901,0.0,-1.1700391101314542
-0.6453005844703492,-1.0145215335237872,-1.5761223062174512,-0.24794533949251374,-0.6094952276445316,-0.9261856365662897,-0.5779070165129427,-0.34469604030855017
-0.5362020626001431,-0.19923498339275536,-0.4044658199827822,-0.6639411911594415,-1.049839731549688,0.0,-1.1782033735447355,0.0
-0.38329786477112293,-1.6478380810889917,-1.9242588775404403,-0.015213418898130548,-0.5828963738569337,-0.30903627135679024,-0.2739017296335504,-0.5180347205114586
-0.861473019467172,0.0,0.0,-0.36330040981854683,-0.9195809568331663,0.0,-0.16844018697583607,-0.7753312016678855
-1.772131244325644,-0.08327957247149875,-0.31468605936351324,-0.9618027765725534,-0.8652805770180718,-0.055713631163488486,-2.487438822718934,-0.1801034545139979
0.0,-0.7368160245364725,-0.30334672005228747,-0.14479421955352212,0.0,0.0,-0.04743618045152331,0.0
-0.16627918531351327,-0.4955687291540469,-0.69711488530199,-1.696894572250578,-1.037864479302688,-0.3237667637234267,-0.3848564240170864,-1.74571980414001
-0.14912795317628547,0.0,-0.016910687253631096,-0.8880136098476337,-1.8390586636048205,-1.821311569438536,0.0,-0.21087217815894554
-0.2559952613997263,-2.245372766900579,-3.0539471680459624,-0.12296395511993818,-0.03585694763784897,-0.34227088780168735,-0.18950829955031168,-0.001629330797931594
-2.643028978028088,-0.0038210693328570855,0.0,-0.0020336197368830966,0.0,-0.11457177164165433,-0.5217036700620321,0.0
-1.888632351375434,-0.8782659545135916,-1.6517602144134669,-0.13590202811866092,-0.7113791800542142,-0.47351869298140414,-0.21156267955649088,-0.6180212135543979
-0.2495488627678064,0.0,-0.5894038981657364,0.0,-0.3442128868228691,-0.5310110471869489,-1.0235513286592228,-0.12565234785907986
-0.5416107501063037,-0.2915095050410903,-1.9339379141609028,-1.8067553097018294,-0.512335539978853,-0.14986999334372175,-0.9571981630480995,-0.5776232744130461
-0.41597682933114566,0.0,0.0,0.0,-1.5712563592078306,-0.04824188592766809,-1.3441297139682886,0.0
-0.2473444984847104,-0.34453629809672925,-1.9031073309323867,-0.05688106081568556,-0.6949726752774339,-0.6616240102640445,-1.0006314671960377,-1.54852402210543
0.0,-0.15635340349357207,0.0,-0.5697981649867927,0.0,-0.027726977259898256,-0.39471887568897834,-0.26255971296766933
-0.4266182204958051,-0.43387969119045966,-0.5415085813658171,-0.12221738869057219,-0.7975217829338632,-3.9512168370260516,-0.44921897827971957,-0.25697445104607475
-0.5176520463988732,-0.2592445944564252,-2.361566947989602,0.0,0.0,0.0,0.0,-0.7089581420764617
-0.7971309647040252,-1.8876627462997284,-0.2545442610655124,-0.58031222853558,-0.8190108771142395,-0.13457579626129768,-1.451912834965957,-0.6242923985925088
-0.3221734732662389,-0.07763122329103567,0.0,0.0,0.0,-0.4096220355108864,-2.9492763179493124,0.0
-0.7034422445150383,-0.03960547179183749,-0.34681869119678055,-0.7795291564299882,-2.032549585963002,-1.9737124308184697,-0.5095213502725393,-0.048631242173382105
0.0,0.0,-0.32482820498967513,0.0,0.0,-0.1946143095508921,-0.6374394408096515,-0.8037406553372763
-0.5547463764840597,-0.07251965328931576,-0.6714048219293334,-0.3624925711537923,-0.3926737935333833,-2.9988961896296873,-0.15008092410225693,-0.5370973483837931
-0.32925526558289153,-0.23533260454548888,-0.7997193752591452,-0.9110232225048884,-0.2908831949856836,0.0,0.0,-0.0049992098134028495
-3.4217402803258556,-0.10455029777148273,-0.09770116507656024,-0.7497304031748762,-0.04661911165138832,-0.16383442824744954,-0.39400789109563394,-0.1770234771055197
-1.2040244691284538,0.0,-0.4297878522733507,0.0,0.0,0.0,0.0,-3.9871523351306215
-0.815741393413794,-0.0664542237511263,-1.1383999117804287,-1.1334511020184097,-0.7441021528912843,-1.8080510376282746,-0.11433287320037877,-0.32704803863325616
-2.8703619120794173,-0.20966836372389075,-0.04536506070992452,0.0,-0.7958907782430753,-0.48300392365797506,0.0,-1.3554911504662899
-0.12958999365247337,-0.9498183446238881,-0.3212852597969684,-0.3319525382843356,-0.4930125062896247,-1.375323269945583,-0.6558352715095541,-0.9245450589715265
-0.17570746487845046,0.0,-0.12241234272391566,-0.5680195592766406,-2.6776706837702804,0.0,0.0,-0.015983371853661055
-1.9783764845131948,-1.1914707102439799,-0.5909929413713861,-0.7409876502851187,-0.005649424946082782,-0.48204900083581936,-0.04685608586899104,-1.8497539382403847
0.0,-1.123013517722204,0.0,0.0,0.0,-0.4415416078518728,-0.20443174931835006,0.0
-2.890635942791987,-0.6097317058627496,-0.8944637336386707,-0.21574321250216943,-1.0923181015892869,-0.38948472966803127,-0.167965699748434,-0.2770023404121318
-0.40098556444091216,0.0,-0.8070750576910832,-0.5096119370593737,0.0,-0.5741252525035456,0.0,0.0
-0.11217058090198151,-0.3854787254081735,-0.08520994125275294,-0.3679484896987546,-2.6538347580799115,-0.48092941402060596,-0.5975246923508122,-0.7965384733589751
-1.4854438941344617,-0.21991793887095312,-0.2711048110837293,-0.15966010929340513,0.0,-0.24493008868434618,0.0,-3.502200061008982
-0.38933417202582543,-1.846554527209558,-0.08293152377604507,-0.9734011081773568,-0.2162091137936759,-1.4112741904772719,-0.4957124915736486,-0.24733969932947808
0.0,0.0,-0.38822928826064107,0.0,0.0,0.0,0.0,-0.28302119248737156
-1.1851430320081988,-0.8029464684778009,-0.4164365134167314,-0.14287931943707122,-0.8986566864722327,-0.10107472814343499,-0.12476013523191742,-0.08726582784124659
-0.7141026173766054,0.0,-1.5789679229706355,-1.4967645960453968,0.0,-0.6093371723468985,0.0,-0.43987965545645746
-0.1234696343170274,-0.8138661036734778,-0.18648752509002353,-0.09507910755240356,-0.4773458503012087,-2.5759388491178727,-1.7954912691946578,-0.22115370573422144
0.0,0.0,-1.955587606081095,-0.05972149141768046,0.0,0.0,0.0,-1.3801767311497546
-0.44036235325299167,-0.7623779780221529,-1.4069151883440218,-0.899572684903168,-1.606924931139302,-0.1831064619295404,-0.5398771821500095,-0.026501630225080675
0.0,-0.4160415232645418,-0.537400451348601,-0.4936806984659672,-0.20616922045530917,-0.870275390154406,-0.8909841106862926,-0.6861423605326884
-0.22258525244515948,-0.3994946850813479,-3.5740645681439727,-0.13330192719957346,-0.2931631043134235,-0.6398098952880691,-0.9798961188346746,-0.4661330904801506
-0.7689802691770202,0.0,-1.757368849179195,-0.12947447218308827,0.0,-0.6428049029958638,0.0,0.0
-0.6609105975719816,-0.5164303091249725,-0.40196661663466227,-0.5720708486664243,-0.6730105110890889,-0.3959146529537625,-0.3093717945031944,-0.10520483061276575
0.0,0.0,-0.8225822945868622,-0.7860112987888623,0.0,-2.1666609303146505,-0.07754850659569623,0.0
-0.8499513219442019,-0.22872067082009906,-0.12361531158265482,-0.30477581837171464,-0.23401956852961003,-1.4921552779965168,-0.5177314996843743,-1.0739087159449845
-0.533946624842935,-1.9918178974553564,0.0,-0.2076784494887285,0.0,0.0,0.0,0.0
-1.0294486789562782,-0.32092683455358806,-0.8398324661511909,-1.4435020578585647,-0.5231380244629324,-1.632261361744848,-0.2853138006957412,-0.27310879703442925
0.0,-0.9213466708085081,-0.2932504880970077,-0.9053507832481449,0.0,-0.6420277971743111,-0.40276535145114867,-0.7186322309729514
-0.3983429524004638,-0.04699736078524541,-1.4071625149554592,-2.0941419649811754,-0.7851485283566904,-0.2586795725305677,-0.9781645339568703,-0.7782101794269636
-0.6060873861107536,0.0,-1.9008390229572978,-0.36444145266207517,0.0,-0.8297769056492408,-0.7918891870101898,-0.2959960825701877
-0.6011942929403515,-1.9334651293463372,-0.02379262013989525,-0.14248170929290627,-1.457760958622826,-1.8529294411108204,-0.48388468055128797,-0.43699022533989407
-0.09893760539091101,0.0,0.0,-0.945558444546875,-0.9788293310480594,-0.49817471645134326,-0.3331877118263149,0.0
-0.26046031894874133,-0.6087429636412498,-1.442200233403069,-0.7703599125625811,-0.21817832311119822,-1.668319778145407,-0.4243868405402864,-0.4233881727742306
0.0,0.0,-0.10407605807390219,0.0,-1.0590024359633023,-0.13525640501240588,-1.4226151185230274,-1.7878404489142232
-1.1027996576008574,-0.5972474987524166,-0.656219796472687,-1.4975524165850684,-1.861208761654531,-0.4082664687408615,-0.27490409679866534,-0.415539499125825
0.0,0.0,0.0,-0.3036354509889181,0.0,0.0,-1.173481983008065,0.0
-1.0771415258376642,-0.37856993552253826,-0.7694615447525051,-0.5020105805839963,-1.3230072592112911,-0.10680514114307105,-0.42215093360874256,-1.9980559373650681
0.0,0.0,0.0,0.0,-0.6401090386292534,0.0,0.0,-1.16203445470987
-0.48203953558754264,-0.5879941350677873,-0.12801303893634497,-0.7874494716337814,-0.3621895479616857,-0.2105336662294377,-0.13441244242816275,-3.0321002730535036
-1.8496335051817239,0.0,0.0,-0.4314837604046353,0.0,0.0,0.0,-1.380630271016944
-1.498853189385411,-0.0940183644296324,-0.13609290358621795,-1.7435783944968355,-0.48777788724689763,-1.5890467130154926,-0.9168540100492208,-0.5263842824437104
-0.8222386763423915,-1.0794476733827576,-0.17012955502432625,-0.4701090144614035,-0.3049590989546571,0.0,-0.5436059633088917,-0.6951073828667029
-0.8285336188338324,-0.18782156555309104,-0.8078459501378665,-0.3173177301637544,-0.9793097083631768,-0.3856476659408541,-0.9524624094259702,-0.7314907017234225
0.0,-0.6052044025734755,0.0,-1.4799036518389856,0.0,0.0,-1.6682819682181256,-0.6296100739758188
-0.37294332475842396,-1.4142949957476878,-0.04889763402832781,-0.9906631797943337,-1.3464500452993624,-1.6794935417862593,-0.8653082254787794,-0.28047267927796327
-0.29425015771237817,-0.24062018653450412,-0.6301407470857843,-0.6147530868323976,0.0,0.0,-2.8430546092888527,0.0
-2.489120524962864,-1.5309909099368726,-0.4607579792891894,-0.5038082641726636,-0.313485731892726,-0.4559840550729488,-0.23011414000965846,-0.06438692316858763
0.0,-0.504463412875678,-0.20863466860733837,0.0,-0.5167785038819765,-0.11017656149594757,-1.2068245547273495,-2.523766918936121
-0.39322265274345636,-1.9746948516457508,-1.5123092123652766,-0.29002388222169806,-0.18656769618614621,-0.3625854517438363,-0.41946356412540187,-1.442442410175433
-0.7818993060573813,0.0,-0.10721667001620183,0.0,-1.1435943681735257,-0.03475846760963908,0.0,0.0
-0.3666274520365844,-0.9891631722807173,-1.2849162877449638,-1.3131375846605922,-0.42889851033824034,-0.54381493419839,-1.1682331710504537,-0.012390312524207303
0.0,-0.2957046067203155,0.0,-0.8555849504574295,0.0,0.0,-1.467278332155301,0.0
-0.5948592240807153,-0.6161723346767269,-0.7591982550162069,-0.111661438411641,-1.0290028820308441,-0.611881461467477,-2.037403616934359,-1.1768750231987974
-1.8082995401180133,0.0,0.0,-0.35118876437095903,-0.08048923885633741,-0.8558941263047704,-0.5962005707714724,0.0
-2.448891279844366,-0.21496690752666225,-0.31852549990943224,-0.9097707629293561,-0.3859009171718766,-0.7096080244265011,-1.2457439480420733,-0.22664385686432986
-0.39929705874903654,0.0,0.0,0.0,-1.8917816354675052,-0.5941123004478257,-0.13711362505252733,-2.5148607301672996
-0.38563992443606576,-0.12074864569851762,-1.0251264913266844,-0.06674483442705981,-0.8296977755540773,-1.051696927935616,-0.5605610976706092,-0.708384174760841
0.0,0.0,-0.4673587244135806,-1.5901708064817814,0.0,0.0,-0.05235783703808128,-0.8510988007515587
-0.9759996154123307,-0.5215526021288523,-0.7877048800458697,-2.559347409813486,-0.037629381874748624,-0.6691277386884202,-0.8006391121938963,-0.3997225457459228
0.0,0.0,0.0,-0.7734173366707875,-0.6108049115217744,0.0,0.0,0.0
-0.08045753280135415,-1.0201290810344448,-1.3681315274126327,-3.217822749398682,-0.21254500177399827,-0.10193104503041894,-0.8280874953794477,-0.09099979775473521
0.0,-1.1946551393086269,-0.04901070076070102,0.0,0.0,0.0,0.0,-0.6460512521344333
-0.32353501945184426,-0.1728549199654239,-0.5573904923061876,-4.439870735276208,-0.30341409532574115,-0.49670539546570325,-0.3360636344192267,-0.31256706432497605
-1.758530747993147,-0.33683121207273636,-2.465350886947193,-0.017845794211852173,0.0,0.0,-0.09504599591637053,-0.02805231817877729
-1.3430559706699166,-0.6353237381950532,-0.003599910007155316,-0.5625483970048979,-1.1175470761762494,-1.4734622789416028,-1.0783564719723229,-0.31602933079641726
-0.19831824771278406,-0.14288028790473817,0.0,0.0,0.0,0.0,-1.1811949365971337,0.0
-1.5437502343183978,-1.6588652078608845,-1.228169208450038,-0.03345993176620343,-1.4617537422224771,-0.010860427054243615,-0.07985678881878577,-0.9655508220958078
0.0,-1.32041639265152,-0.11582313191526694,-0.03922663101306689,-0.6232971859458987,-0.44987255364810075,-1.3332132287208331,-2.377504451645497
-0.04443417288301088,-2.5115854057938636,-0.234973163850432,-0.8514470340987206,-0.4915046495033568,-0.3266524108280757,-0.24764277275897673,-0.19019582611385832
-0.9921349651151861,-0.6586616354683983,-0.24438814965829803,-0.40290773489507625,-0.12304788918898257,-1.8870078261953216,-0.08751117251239737,0.0
-0.06900573096338292,-0.5965746618793171,-0.8175304964524859,-0.7746235118269489,-1.1056798590051296,-1.697688068979228,-0.2015057164434486,-1.1993705628724758
-0.5859254548959916,-1.0980121116839197,0.0,0.0,0.0,0.0,-0.4009918194014128,0.0
-1.8468683969490005,-0.07166606258399799,-0.5442589724268814,-0.6098036115201468,-1.045167522539808,-1.1046591592783974,-0.864749274338549,-0.0896549640623574
0.0,-2.169567724482423,-0.049722387065070706,0.0,-1.5542685842532569,0.0,-1.1288346841298225,0.0
-0.35389655243075513,-2.4354662462494883,-0.08841719758076305,-0.18058491110273422,-0.6173608205901697,-0.3954280944984063,-1.2106096071884487,-1.0777540832736898
-2.9943066003730765,0.0,-0.055349254288126204,0.0,0.0,0.0,-0.7788708186383637,0.0
-0.691359991057718,-0.09484820132240479,-1.0591417928031612,-0.7682661759996794,-0.6702280259759377,-0.13207959693842142,-0.48212956909784666,-2.074622962121407
0.0,-1.9017905538073219,0.0,-0.9399649568838297,-0.28270596239231516,0.0,0.0,0.0
-1.092032987507678,-1.0304401813464317,-0.18246590424024411,-0.5153979921146963,-0.29595590463706145,-0.9433276816802483,-1.4295658108918419,-1.498183828076833
0.0,0.0,-0.3723711749991132,-3.5523062503204184,0.0,0.0,-0.04299700793848338,-0.28850088287728326
-0.4174534385642712,-0.20761082954140786,-2.1921223522346356,-0.7659907907391688,-0.22864333918263036,-0.33921898487739455,-1.2267694215161198,-1.4619610246991455
0.0,-0.6671449095361837,-0.6351471846972094,-0.7065982776944129,0.0,-0.4695549756697339,0.0,-0.4634421275064602
-0.08930347886162604,-0.9444185863141108,-1.6895093698963057,-0.08188721374079222,-0.1202232051694807,-0.6118570302443018,-1.325714659600811,-0.19273819605206555
0.0,0.0,0.0,0.0,0.0,0.0,-0.3214660983280302,-0.7733437577272495
